id,name,username,age,dob,email,phone,library,favorites,payment_method,country,total_hrs_played,avg_rating_given
4fe73be0acb342cba1aa023d248f8518,佐々木 康弘,佐々木康弘998,18,2006-03-03,佐々木康弘998@hotmail.com,08051434153,SLIDE: platformer,SLIDE: platformer,Google Pay,Japan,70.59,71.8
2dc27a9bf7b840ac84f3f5cd576d6016,Tessa Brouwer,tessabrouwer941,20,2004-01-21,tessabrouwer941@hotmail.com,+31370257815,"Kingdoms of Amalur: Re-Reckoning, The Farmer's Story of Slow Life","The Farmer's Story of Slow Life, Kingdoms of Amalur: Re-Reckoning",Bank Transfer,Netherlands,783.98,83.0
019cf1122203480496822adfc7a716e1,Rafael Felipe Ríos Blanch,rafaelfeliperíosblanch917,33,1991-10-18,rafaelfeliperíosblanch917@yahoo.com,+34942846744,"Hang The Kings, VBridger, BadBee, Secret Government, Warhammer 40,000: Dawn of War II, Breakout Invaders, Tentacular, 20XX, Mages of Mystralia, Mission Mars","VBridger, Tentacular, BadBee",Credit Card,Spain,889.96,60.2
1089b3161a5c4c3bb70c06f5278bceeb,Faas Hoeks,faashoeks536,13,2011-07-23,faashoeks536@outlook.com,+310293984385,"Kane and Lynch: Dead Men™, Waltz of the Wizard: Natural Magic, Aground, Strategic Command WWII: War in Europe","Kane and Lynch: Dead Men™, Aground, Waltz of the Wizard: Natural Magic",Credit Card,Netherlands,905.73,89.0
062d87d1e4d348668725b626d642614b,Cato van de Ven-Lambregt,catovandeven-lambregt295,33,1991-11-13,catovandeven-lambregt295@hotmail.com,+310100169220,"破东荒 - Chaos Of East, SpellFront, Descent 2, Sapper","破东荒 - Chaos Of East, Descent 2, Sapper",Credit Card,Netherlands,235.1,78.7
047f85a534b54fe3b9381bcedea3d968,Dott. Carmelo Cabibbo,dott.carmelocabibbo208,16,2008-04-19,dott.carmelocabibbo208@outlook.com,0163440911,"Cobots, Human-Like, Escape The Museum",Human-Like,Apple Pay,Italy,293.73,56.7
6335ea796f7b4f96b9a5b2e280ef8f3c,Tillmann Rädel,tillmannrädel283,27,1997-11-10,tillmannrädel283@hotmail.com,08757229274,"Flixy Cats, BeeFense BeeMastered, Touhou Mystia's Izakaya, Luna's Fishing Garden, Yooka-Laylee","BeeFense BeeMastered, Luna's Fishing Garden, Flixy Cats",Google Pay,Germany,239.57,89.6
75fd96fed31843c792bedc3cd53cd4b3,吉田 七夏,吉田七夏685,22,2002-02-11,吉田七夏685@yahoo.com,09017979651,"Aground, Final Cut: Homage Collector's Edition, The Incredible Adventures of Super Panda, The Bloobles and the Quest for Chocolate, Worms Crazy Golf, Savage, The Solitaire Conspiracy, Black Office - Entertainment Department, Hob, Hidden Shapes - Cat Realm","Savage, The Solitaire Conspiracy, Aground",PayPal,Japan,336.09,58.5
40d9a29d96e84ee682ad8d58fde42a56,Jack de Wit-Hanegraaff,jackdewit-hanegraaff658,18,2006-04-24,jackdewit-hanegraaff658@gmail.com,+31003812691,法利恩戰記2 (Furion Chronicles 2),法利恩戰記2 (Furion Chronicles 2),Google Pay,Netherlands,753.69,68.9
018550a1b012480c91e7ef559e7879c9,Jiri Börner,jiribörner226,28,1996-08-25,jiribörner226@yahoo.com,0725304574,"Farmageddon: A Cattle Royale, Carto, SUPER DRAGON BALL HEROES WORLD MISSION, Police Stunt Cars, Sudokolorful, Survivalizm - The Animal Simulator, MV Mazes, Shadows Over Loathing, Moka Future, Overcome","MV Mazes, Police Stunt Cars, Sudokolorful",Credit Card,Germany,340.31,65.9
84ffb6239b2d4a8ba42da35237b0ee8c,Tullio Veltroni,tullioveltroni859,16,2008-01-02,tullioveltroni859@hotmail.com,+3932281062708,"Love with Furry 🐺, Edge Guardian, OMG Zombies!, 69 Megumi Love, Strategist, The Messenger, Faeria, Empress Of The Deep","OMG Zombies!, Strategist",Bank Transfer,Italy,273.81,53.3
4776dae7cc314b22859c7d105a1a90ed,Virginie Besson-Clément,virginiebesson-clément538,25,1999-09-09,virginiebesson-clément538@hotmail.com,0457961251,"Sync Adventure, Icewind Dale: Enhanced Edition, Mythargia, Mahjong World Contest (麻将), Caterpillar Royale, Tavernacle!, Trials of Fire, Tacape, Townscaper, 天仙月-GM畅玩版","Sync Adventure, Icewind Dale: Enhanced Edition",Bank Transfer,France,49.4,92.4
6c8c5acad5784768962da88d9fedc2a1,Dott. Angelica Asmundo,dott.angelicaasmundo983,17,2007-05-21,dott.angelicaasmundo983@yahoo.com,073343308,"Wheels of Aurelia, Eternal, Q*bert: Rebooted, Mist Hunter, Achron, Final Cut: Homage Collector's Edition, Cannon Jump, As Far As The Eye, Disney•Pixar Cars: Radiator Springs Adventures, 茶 CHAR01 VR","Wheels of Aurelia, Cannon Jump",Apple Pay,Italy,940.41,75.2
8f682a48cbf24508aab0411935005eda,岡田 裕美子,岡田裕美子599,16,2008-02-24,岡田裕美子599@yahoo.com,07000129285,"Breakout Invaders, Marle: The Labyrinth of the Black Sea, PATIENT, Chronos: Before the Ashes, Beyond Gravity, VirtuaCreature, STRAFTAT Playtest, STAR WARS™ Galactic Battlegrounds Saga",Chronos: Before the Ashes,Google Pay,Japan,109.16,55.7
e4cf631953b246dda758346fe1758148,Adora Llano Alberola,adorallanoalberola996,17,2007-07-25,adorallanoalberola996@hotmail.com,+34975868857,"Property, The Mangotronics Employment Collection, Rhythm Rabbit Playtest, Target Runner, Cognition Method Playtest, Light of Coco Playtest, Bloodecay","Bloodecay, Target Runner",Debit Card,Spain,182.74,66.4
a80552a718834b79a26187cf5d67ed2a,Joana Fonseca,joanafonseca904,16,2008-07-13,joanafonseca904@outlook.com,08002045248,"VBridger, Liberation Special Forces","Liberation Special Forces, VBridger",Credit Card,Brazil,199.19,79.8
0fdf3e24591641468685e4a817dcc12b,王秀华,王秀华478,22,2002-04-09,王秀华478@yahoo.com,18702012321,"Asdivine Menace, GoNNER, Horny Fighter","Horny Fighter, Asdivine Menace, GoNNER",Bank Transfer,China,792.89,57.3
6d88b69a909740b4acad7581e2c49ca2,Vinícius Azevedo,viníciusazevedo767,16,2008-02-23,viníciusazevedo767@hotmail.com,09002441399,"The Last Oricru, Hentai Petting Simulator, Asemblance: Oversight",Asemblance: Oversight,PayPal,Brazil,669.95,59.7
477a240900a74b639500c88a3ddeea67,张畅,张畅246,36,1988-07-04,张畅246@outlook.com,13457623737,"Wheels of Aurelia, Windbound, Spaceships, Perplexigon",Windbound,Debit Card,China,18.82,51.9
6f77cf6b663d4ad08a79051aed457d7a,Bradley Holmes,bradleyholmes353,29,1994-12-22,bradleyholmes353@yahoo.com,+441134960423,"AlphaBit, Stella of The End, Ancient Enemy, WHAT THE GOLF?, Anomaly 1729","AlphaBit, Stella of The End, WHAT THE GOLF?",Credit Card,United Kingdom,60.06,69.9
6e6d322a60344295abf581ea708058d0,Thomas Smith,thomassmith396,21,2003-01-15,thomassmith396@gmail.com,0872630359,"Vitamins, The Captain, Everything, F.I.S.T.: Forged In Shadow Torch, Project Bloodlust Playtest, Caterpillar Royale, Warhammer 40,000: Dawn of War II, Wacky Wizarding Dungeon, Mizuchi 白蛇心傳","The Captain, Mizuchi 白蛇心傳",PayPal,Australia,540.93,50.5
154f3b8050224dd889f0343ce2a08fab,Louise Wright,louisewright854,30,1994-07-29,louisewright854@yahoo.com,+4402074960727,"Fort Boyard, 大千_VAST Playtest, Dream Car Builder, Forest spiders, 9 Years of Shadows, Shadow of the Tomb Raider: Definitive Edition, Tile Connect - Onet Match, STRAFTAT Playtest, Light Speed Ride Out",大千_VAST Playtest,Apple Pay,United Kingdom,758.59,63.2
52cfb76c4da647929b8049d7962020d0,Serafina Rosa Mosquera Carbajo,serafinarosamosqueracarbajo797,39,1985-10-19,serafinarosamosqueracarbajo797@gmail.com,+34846129953,"EMERGENCY Playtest, Vacuum cleaner robot simulator: pile sos edition, 像素男友 语音完整版, Gamer Shop Simulator, 恶魔契约者, Fort Boyard","像素男友 语音完整版, 恶魔契约者",Apple Pay,Spain,419.18,53.5
b4c3287098844feb90b6ac37391ee9b9,Bethany Beltran,bethanybeltran628,21,2003-09-24,bethanybeltran628@yahoo.com,6477550294,"Reveal Your Monster, Roah, Spelldrifter, Mages of Mystralia","Reveal Your Monster, Mages of Mystralia, Spelldrifter",Apple Pay,United States,288.58,82.4
2ec3d5875cce4a64a09305c632c21391,Ирина Владиславовна Максимова,иринавладиславовнамаксимова167,21,2003-10-06,иринавладиславовнамаксимова167@gmail.com,85523893158,"exp!A, GraFi Christmas, MV Mazes, Mist Hunter, Ghost Signal: A Stellaris Game, To The Sky, Swords of Legends Online, The Life and Suffering of Sir Brante, Hogvalord, Fowl Space",To The Sky,Credit Card,Russia,417.68,54.1
012b92ed9de7412290f90aae14af7887,Константинова Иванна Кузьминична,константиноваиваннакузьминична434,30,1994-09-08,константиноваиваннакузьминична434@yahoo.com,85837368301,"Mist Hunter, FINAL FANTASY VII REMAKE INTERGRADE, SLUDGE LIFE","FINAL FANTASY VII REMAKE INTERGRADE, Mist Hunter",Google Pay,Russia,137.44,55.4
7fd4bf4ac2174a4d961a444128e94f08,Jeevika Dugar,jeevikadugar122,38,1986-09-08,jeevikadugar122@yahoo.com,01995537833,"Draft Day Sports: College Football 2020, Friction Playtest, Shadow of the Tomb Raider: Definitive Edition, Red Triangle Super Collection, Duped, The Stanley Parable, Puzzles for smart: Horses, KINGDOM of the DEAD, Superstorm Melon Date, Rocket Craze 3D","The Stanley Parable, Rocket Craze 3D, Shadow of the Tomb Raider: Definitive Edition",Credit Card,India,833.44,61.8
3f3ca7bfe3dd4f7590ba4f827e468d16,Cameron Kerr,cameronkerr439,22,2002-05-25,cameronkerr439@yahoo.com,287.405.0296,"Metronium, Belongings","Belongings, Metronium",Debit Card,Canada,212.29,74.5
7cf015593f114bc895d5ad660a52a0e3,Cristian Moll Mata,cristianmollmata486,29,1995-01-28,cristianmollmata486@hotmail.com,+34946586640,"Ghost Signal: A Stellaris Game, Arise: A Simple Story, PIXEL ZUMBI, Reach Coin, Extra Terrestrial Nation, VR Invaders","VR Invaders, Extra Terrestrial Nation",Credit Card,Spain,194.36,97.6
4b874488351c4d18a1b4790454e6f167,Julia West,juliawest171,20,2004-03-02,juliawest171@outlook.com,5923840256,"Black Office - Entertainment Department, The Loneliest Artist Revamp, Sharing Lights, 人魅 Playtest, Loco Dojo, SLI-FI: 2D Planet Platformer, GRAVEN, Drayt Empire, Monopoly Madness, Bard's Gold","Drayt Empire, SLI-FI: 2D Planet Platformer",Credit Card,Canada,583.17,81.7
ce4ef784941441e080a66f2c187a0b9a,Yasemin Geisel-Wulf,yasemingeisel-wulf736,27,1996-12-25,yasemingeisel-wulf736@hotmail.com,+490886716176,"Animation Throwdown: The Quest for Cards, The Good Book VN, Generic Space Shooter, Giants, You Don't Have Time, Eternal","Generic Space Shooter, Eternal",Google Pay,Germany,589.3,82.4
65166502d05e4a7d8e02b1588860ef4d,Kabir Dey,kabirdey623,27,1997-02-17,kabirdey623@outlook.com,5747163876,"Frightence, Elysium Above 履云录 Playtest, World of Golf, Later Daters - Premium","World of Golf, Later Daters - Premium, Frightence",Bank Transfer,India,629.61,98.8
9bc8efa4c2c04a50a4d649b69f3e94f1,Thijs Maas,thijsmaas868,13,2011-09-19,thijsmaas868@yahoo.com,+310689025577,Ring the City,Ring the City,Google Pay,Netherlands,789.46,84.6
a2306acd22be4d3bb9f38fe25c448382,Manon du Morel,manondumorel682,20,2004-10-04,manondumorel682@hotmail.com,0237560427,"AdvLite, Ship Fight, Don't Shit On My #!$@& Roof, Chronomaster","Ship Fight, AdvLite, Don't Shit On My #!$@& Roof",PayPal,France,485.9,81.6
bbbfd84d7e7d4db89fda549981990d33,Steven Hartman,stevenhartman307,24,2000-01-28,stevenhartman307@hotmail.com,1531958941x163,"Down In The Dark Playtest, I'mitation The Eight Suicide Note, Nostalgici Anonimi, 剑域情缘","Nostalgici Anonimi, I'mitation The Eight Suicide Note",Apple Pay,Canada,650.17,59.0
52d5294b5e3f468eb9fc3f487fb1fc8b,Kara Jackson,karajackson363,30,1994-01-16,karajackson363@yahoo.com,+61224160479,"PIGBLUE, Astral Ascent, Lost Beyond, 20XX, Nature Playtest, RAZED, Nightmares from the Deep 3: Davy Jones",Lost Beyond,Debit Card,Australia,300.0,72.2
9fc9cc6138524946931de8b25115fd77,Daniel Hall,danielhall388,23,2000-12-25,danielhall388@yahoo.com,6770527826,"PathBlasters Playtest, A Wolf in Autumn, Skautfold: Usurper, As Far As The Eye, Risk Of Waifus","PathBlasters Playtest, Risk Of Waifus",Debit Card,Canada,825.9,70.1
617ef9ae70e14ddc96e5fcb6649228b4,黄秀梅,黄秀梅250,28,1996-02-13,黄秀梅250@gmail.com,15075370086,"Acceleration of SUGURI X-Edition HD, Mob War Nazi Golds, Tannenberg, Car Drive, Grey Haven, PIXEL ZUMBI, F.I.S.T.: Forged In Shadow Torch","Acceleration of SUGURI X-Edition HD, F.I.S.T.: Forged In Shadow Torch",Apple Pay,China,317.45,69.7
90781895eea2402fbd1161cb242729c4,Vitor Novaes,vitornovaes264,16,2008-06-01,vitornovaes264@outlook.com,08006258521,"Rust 'n Dust, Mothlight, Hellpoint, Mysterious House, 最后的阳光 The Last Sunshine",Rust 'n Dust,Debit Card,Brazil,489.63,55.0
eeaaefd7d1414f0eacc592e223f41523,Michelle Lewis,michellelewis243,31,1993-02-27,michellelewis243@gmail.com,12722442949,"A Total War Saga: TROY, Just Cause 2, Corrupted, The last Baron's stunt (Anime)","Corrupted, Just Cause 2",Google Pay,Canada,763.73,94.4
3eecd85122404e5fbe94189504fd10a3,Durante Munari-Silvestri,durantemunari-silvestri532,45,1979-03-09,durantemunari-silvestri532@hotmail.com,0925018531,"Survivalizm - The Animal Simulator, Beyond Eden, Harvest Simulator VR, 9 Years of Shadows, Hearts of the Dungeon List, Tasty Jigsaw Happy Hour 2, Critadel, Always The Same Blue Sky..., Keali, pao","Beyond Eden, Survivalizm - The Animal Simulator",Google Pay,Italy,55.49,97.0
7e40303972dc479d99a3c855b7edb141,斉藤 充,斉藤充600,23,2001-11-29,斉藤充600@hotmail.com,07023813801,"Paint Warfare, Pace Chasers Playtest, Red Dead Redemption 2, Moving Out 2, Final Cut: Homage Collector's Edition","Pace Chasers Playtest, Paint Warfare, Moving Out 2",Debit Card,Japan,547.47,79.7
6044e3649d084fbea9f5b89155cf5942,José Pedro Casa Grande,josépedrocasagrande990,18,2006-09-02,josépedrocasagrande990@outlook.com,+5501119519825,"Enter The Moon, Small World, The Bridge, Top Down Zombies Playtest, Reformpunk重組叛客, Table Top Turrets, Cobots, Curse of the Assassin, Choco Pixel 4, String Along",Reformpunk重組叛客,Debit Card,Brazil,923.54,58.7
8fa80d247885407eb905696b42bf2ac1,Christopher Weeks,christopherweeks847,24,2000-08-31,christopherweeks847@yahoo.com,+12714310845x38206,"Idle Galaxy, Zombies Rocket Boom Boom, Moon Bullet, Korlax Escape!, Versus Vampire Playtest","Idle Galaxy, Korlax Escape!, Zombies Rocket Boom Boom",Credit Card,United States,642.04,69.2
f08dc2d691e145ed8f50ed23c7238ca7,杜军,杜军814,22,2002-03-12,杜军814@hotmail.com,13483056107,"Rush for the Ages, BIKI BIKI FLIP, Hidden Shapes - Cat Realm, San Diablos, Hyperblade, The Eternal Cylinder, Aster Force, Supraland, Warhammer 40,000: Gladius - Relics of War","Aster Force, BIKI BIKI FLIP",PayPal,China,679.98,58.0
c21ded8b7af74eb6afc82d086aabc090,Tina Lewis,tinalewis548,14,2010-06-27,tinalewis548@yahoo.com,7895438228x338,"ARK: Survival Evolved, Ashworld, Unsettled, Drayt Empire, SEARCH ALL - MICE, Mahjong World Contest (麻将), Ludde","ARK: Survival Evolved, Mahjong World Contest (麻将)",Credit Card,Canada,946.97,96.7
e256f39c481d419f9923dbc4b66963b0,Dr. Lucca Mendes,dr.luccamendes707,14,2010-02-02,dr.luccamendes707@outlook.com,+5507129770721,"The Last Crown: Midnight Horror, Celtabula, Just Cause 4 Reloaded, Yomawari: Lost in the Dark, Hello Neighbor: Hide and Seek, CyberRebeat -The Fifth Domain of Warfare-, Endless Fables 3: Dark Moor",The Last Crown: Midnight Horror,Credit Card,Brazil,412.5,81.4
695f23559f4f4a14bc3918eae4b3f434,王雷,王雷420,16,2008-11-08,王雷420@outlook.com,18981206785,"Mission Mars, Mythlink, Deceive Inc. Playtest","Mythlink, Mission Mars, Deceive Inc. Playtest",Bank Transfer,China,797.98,88.1
1bfc00ce1b7e40cb8ab1659d6664d394,鈴木 真綾,鈴木真綾466,19,2005-10-23,鈴木真綾466@hotmail.com,09049572814,"Dadish 3, Juruna Game, 8-Bit Adventures 2",Juruna Game,Bank Transfer,Japan,716.52,80.4
a29202c8dff947248a4b26080742d36f,Bryan Rodrigues,bryanrodrigues875,14,2010-08-27,bryanrodrigues875@outlook.com,01156067857,"Korlax Escape!, Kingdoms of Amalur: Re-Reckoning, AIR Battlefront, Keali, BomberGuys","AIR Battlefront, Keali",Bank Transfer,Brazil,25.96,86.0
d05e2bf2c6c94337826c64539a29d4ec,Toribio Herranz Criado,toribioherranzcriado269,14,2010-04-06,toribioherranzcriado269@outlook.com,+34944572429,"说客说 Playtest, Before the Echo, Full Moon Rush, Share, Banners of Ruin, Escape From This Planet","Full Moon Rush, Escape From This Planet",Apple Pay,Spain,595.64,90.4
7e6cf8df171d4e0996f311476b3dfb93,高橋 さゆり,高橋さゆり869,20,2004-10-17,高橋さゆり869@gmail.com,07039149385,"Sakuna: Of Rice and Ruin, TCM RACING 2, AV-Racer, The Hand of Merlin, Cave to Kingdom, Winter Novel, Red Triangle Super Collection, Dungeons & Bombs, Corrupted, Counter Terrorist Agency",Red Triangle Super Collection,Bank Transfer,Japan,460.04,68.3
856b03f065594109ad0f2c750c9d97e4,Victor Baral,victorbaral880,16,2008-07-10,victorbaral880@hotmail.com,02170710441,"Tiny Stories: Santa Closes, GraFi Christmas, Milf Toys, The Adventurer's Domain Online, Aozora Meikyuu","Aozora Meikyuu, Tiny Stories: Santa Closes, The Adventurer's Domain Online",Bank Transfer,India,82.48,81.7
bb50fe9aef7e4f5fa1bed056f6ab7f89,Leif Heuser B.Sc.,leifheuserb.sc.362,27,1997-08-27,leifheuserb.sc.362@hotmail.com,02755424849,Reach Coin,Reach Coin,Debit Card,Germany,563.51,84.9
f341d4d0d4f84fbab9ab14cb25c4de26,Daniel Jha,danieljha530,28,1996-11-21,danieljha530@outlook.com,09772131085,"You, With Me - A Kinetic Novel, Fowl Space","Fowl Space, You, With Me - A Kinetic Novel",Google Pay,India,225.78,51.7
91d9ee879e9a44a1baebd91a82f477e8,Raymond Dupuy,raymonddupuy614,23,2001-04-19,raymonddupuy614@yahoo.com,0389485491,"Escape the Omnochronom!, CyberLink PhotoDirector 9 Ultra, STAR WARS™ - Dark Forces, Crystal Cosmos, Amazing Frog?, 矿老板模拟器",Escape the Omnochronom!,Debit Card,France,465.45,84.3
dbf9e06f1a324b63863bd2d1a1073b31,Shelley Garcia,shelleygarcia791,23,2000-12-15,shelleygarcia791@hotmail.com,436.525.1471x2684,"Beach Restaurant, 9 Years of Shadows, Breakout Invaders, Yaga, Astral Ascent, Relaxicon, Ghost of Tomorrow: Chapter 1","Relaxicon, Beach Restaurant, Astral Ascent",PayPal,United States,750.97,58.0
6db1f025582e41919a83f0564ae6f735,高橋 美加子,高橋美加子216,21,2003-07-13,高橋美加子216@yahoo.com,07023186732,"PIXEL ZUMBI, Wattam, Cobots, Edge Guardian, Rush Red & Blue, Dungeons 3, Gone Home, XLarn","Rush Red & Blue, Edge Guardian",Bank Transfer,Japan,500.61,67.7
769c2884de87460a8523252a455da75b,徐亮,徐亮992,28,1996-01-24,徐亮992@yahoo.com,13528629757,"Project Vostok: Episode 1, Uprising44: The Silent Shadows, TCM RACING 2, ColorCode, Trackmania, Edgar - Bokbok in Boulzac, Redfall",Edgar - Bokbok in Boulzac,Credit Card,China,169.98,73.3
30f00a352efd43c4890316f1c5202e9c,Brian Marshall,brianmarshall995,21,2003-09-12,brianmarshall995@yahoo.com,5294649491,"Aozora Meikyuu, Undress Tournament, Winter Novel, Perfect Heist 2, PATIENT, 机忆","机忆, Perfect Heist 2",Debit Card,United States,747.84,79.9
9ab75be773d544dda05cd1377e4a9264,Фадеева Евпраксия Юрьевна,фадееваевпраксияюрьевна178,22,2002-11-16,фадееваевпраксияюрьевна178@yahoo.com,84768526123,"Milf Toys, To The Sky, Goo Gladiators, Kitchen Sync: Aloha! Playtest, Disc Room, Captain Starshot, Hatsune Miku Logic Paint S, Star Explorers, Tainted Grail: Conquest, Deceive Inc. Playtest","To The Sky, Goo Gladiators, Star Explorers",Credit Card,Russia,716.9,92.2
49a8b2939d694469b725e5f57198531b,Bethany Stanley-Bull,bethanystanley-bull504,29,1995-02-20,bethanystanley-bull504@outlook.com,+4401134960014,Captain Starshot,Captain Starshot,Debit Card,United Kingdom,757.57,51.4
716ac2ebfbb24b1baa7c5e9e14d621d7,Dragica Ullmann,dragicaullmann522,27,1996-12-21,dragicaullmann522@outlook.com,+4905862130942,"MXGP - The Official Motocross Videogame Compact, Out of the Park Baseball 22, Substance Painter 2018","MXGP - The Official Motocross Videogame Compact, Out of the Park Baseball 22",Credit Card,Germany,882.82,90.0
fe720d09fa394f80a7759618658bde67,蒙涛,蒙涛161,25,1999-11-21,蒙涛161@hotmail.com,18575581105,"Heaven Keepers, Let's Go!, The Last Oricru, The Language of Love, You Can(Not) Survive, Labyrinth deLux - A Crusoe Quest, The Bird, Airborne Kingdom",Let's Go!,Apple Pay,China,214.67,68.0
b1bf4dfbac5d41cba51a56da1c870f15,Giuseppe Fischetti,giuseppefischetti783,18,2006-03-20,giuseppefischetti783@gmail.com,38151814940,"IFO, Planet Collectors: Episode Earth, Poopy Philosophy, RAZED, Inertial Drift, Graveyard Spells, GunFleet, The Eternal Cylinder, 20XX","RAZED, Inertial Drift, Poopy Philosophy",Debit Card,Italy,653.5,86.4
12479ad554cc491489e4c5596e3916ad,周梅,周梅239,22,2002-05-12,周梅239@yahoo.com,13189990213,"Shadow of the Tomb Raider: Definitive Edition, Mars Horizon, CARNAGE OFFERING, Outdoor Adventures With Marisa Kirisame, Cobots","CARNAGE OFFERING, Cobots, Shadow of the Tomb Raider: Definitive Edition",Apple Pay,China,457.33,65.5
78a670ca3a794061bea0ea0c9ca4f077,王洋,王洋788,22,2002-12-01,王洋788@hotmail.com,18137812179,"Disney•Pixar Cars: Radiator Springs Adventures, Yomawari: Lost in the Dark, Duped",Disney•Pixar Cars: Radiator Springs Adventures,Credit Card,China,721.8,97.6
30abe55313d842b383c6c6874c8d8a30,Dhriti Swamy,dhritiswamy455,30,1993-12-18,dhritiswamy455@hotmail.com,01911031303,Cave to Kingdom,Cave to Kingdom,Google Pay,India,326.56,74.4
cc4b13c90bad42078ec3139dd6c020f4,Alexandros Jacob,alexandrosjacob866,23,2001-07-22,alexandrosjacob866@gmail.com,0671168419,"Townscaper, SENRAN KAGURA Bon Appétit! - Full Course, cookies СOOkies COOKIES, DrumBeats VR, PIGBLUE, Mr. Triangle's Adventure, Ａクラス, Rebellion Again, Indy Pro '22: Rebirth of the Territories Playtest, Warhammer 40,000: Dawn of War II: Retribution","Ａクラス, Rebellion Again, Warhammer 40,000: Dawn of War II: Retribution",Credit Card,Germany,138.48,64.6
90e54c59beda43f6b87e9c75dce700ab,陈秀英,陈秀英115,38,1986-07-11,陈秀英115@yahoo.com,13064317459,"Planet Collectors: Episode Earth, Flower, The Messenger, Wilmot's Warehouse, Dodgeball, Amazing Frog?, Dark Veer, The Wolf Among Us",Wilmot's Warehouse,Google Pay,China,746.5,61.2
e3a0d1dcd4c746f2ae4b701336114c29,Joana Rodrigues,joanarodrigues362,20,2004-05-21,joanarodrigues362@yahoo.com,+5507127269836,"Farmer's Dynasty, Ghost of Tomorrow: Chapter 1, Zquirrels Jump, Cartoon Cagematch","Ghost of Tomorrow: Chapter 1, Farmer's Dynasty",PayPal,Brazil,115.85,61.7
3dee0d8fea49442fb31b7e1ca1a0e105,Ernesto Linares,ernestolinares730,25,1999-11-28,ernestolinares730@yahoo.com,531.166.5309x9949,"Police Stunt Cars, Sid Meier's Civilization® V, Casino Tycoon Simulator, Light Speed Ride Out, Card Storm Idle, Colortone, Horizon Chase Turbo, Kin's Chronicle (Development Halted), Survival Tycoon, Mist Hunter",Kin's Chronicle (Development Halted),Google Pay,Mexico,941.22,76.1
918b6972e5ca4d52a4996f4f030ec6d9,Christopher Vaughn,christophervaughn503,14,2010-05-08,christophervaughn503@outlook.com,+61240596845,"Roach Killer, Perry the Pumpkin, Zup! Zero 2, FINAL FANTASY VIII, One Drunken Knight, Injection π23 'No Name, No Number', Stranded Deep","Stranded Deep, One Drunken Knight, FINAL FANTASY VIII",Debit Card,Australia,634.82,85.5
cb035f22983f4a1f8807c9ce997128be,Mireia Gomis Adán,mireiagomisadán214,17,2007-05-26,mireiagomisadán214@outlook.com,+34921637496,"Emily is Away <3, Wipe Out VR, Foretales, Robot Warriors, Winter Novel, Bard's Gold, Squidding Over It, Hello Neighbor: Hide and Seek, Hexaverse, 矿老板模拟器","Bard's Gold, 矿老板模拟器, Robot Warriors",Bank Transfer,Spain,447.96,69.8
2993bbfc5388440ca67d53e5d9d925b1,Петров Герасим Анисимович,петровгерасиманисимович131,18,2005-12-15,петровгерасиманисимович131@gmail.com,89615049658,"Hogvalord, Abandoned, Priscillas Dream, Fantasy Gladiators, Angle of Attack, HIKIBYOU2, Wipe Out VR, Plumber: the Pipe Rush, NO LOVE, Aven Colony",Angle of Attack,PayPal,Russia,382.31,85.4
d0e333411ff2442eab3f3e6f366111c9,Gelsomina Grossi,gelsominagrossi989,31,1993-02-11,gelsominagrossi989@gmail.com,0444800084,"Strategic Command WWII: World at War, Rocket Craze 3D, Exploria Playtest, Final Slam 2, STAR WARS™ - Dark Forces, Antithesis, Automon, Grave Prosperity - part 1, Super Clown: Lost Diamonds, The Mangotronics Employment Collection",The Mangotronics Employment Collection,Credit Card,Italy,367.64,61.8
58ca0c38e0c6450684d7add87a7cbd3f,Leyla Beyer-Hermighausen,leylabeyer-hermighausen306,25,1999-05-03,leylabeyer-hermighausen306@yahoo.com,0700635140,"Tetris® Effect: Connected, El Minero, Brain Please Don't, Candyboy, Stunt Hill, Abandoned","Brain Please Don't, Candyboy",Bank Transfer,Germany,606.78,88.2
3c1cebab5ef54de8b7a2bab796661cc7,Adelia Cerro Carretero,adeliacerrocarretero274,36,1988-07-01,adeliacerrocarretero274@hotmail.com,+34986084339,"Kim Shooter, Tobari and the Night of the Curious Moon, FIGHTING EX LAYER, Pulse Shift, PIXEL ZUMBI, The Farnese Hercules, Transport Fever 2, Case of the mysterious death of Keiko Haraeda",PIXEL ZUMBI,Google Pay,Spain,983.02,88.8
b4d889944d824f83955673247a065508,Vinko Mohaupt-Weller,vinkomohaupt-weller218,26,1997-12-23,vinkomohaupt-weller218@yahoo.com,+490949857934,"Dandara: Trials of Fear Edition, The Bridge, Bike Arena, Warframe, Sweet and Cute, The Last Crown: Midnight Horror, Puzzles for smart: Horses, Farmer's Dynasty, Habitat, BeeFense BeeMastered","The Last Crown: Midnight Horror, BeeFense BeeMastered",Debit Card,Germany,334.89,51.5
e7f6750dabfc49bfa33d85f179e1179a,陈玉,陈玉710,18,2006-04-10,陈玉710@hotmail.com,13513816081,"GRAVEN, LIMBO, Guild of Dungeoneering Ultimate Edition, Neverwinter, El Minero, SEARCH ALL - MICE, Castle Heist: Chapter 1, SENTINEL","Neverwinter, LIMBO",PayPal,China,363.47,71.5
